origin_iata,destination_iata,distance_km,est_duration_min,optional_price,source
HHN,NDR,1861.344,171.196,,openflights
HHN,TSF,603.271,79.142,,openflights
HHN,VOL,1707.083,159.909,,openflights
HHN,ZAD,891.787,100.253,,openflights
HIA,CAN,1287.918,129.238,,openflights
HIA,CKG,1263.016,127.416,,openflights
HIA,PEK,734.774,88.764,,openflights
HIA,SHA,355.120,60.984,,openflights
HIJ,CTS,1198.968,122.729,,openflights
HIJ,SDJ,826.265,95.458,,openflights
HIR,IRA,231.628,51.948,,openflights
HIR,MUA,330.220,59.162,,openflights
HIR,NNB,306.411,57.420,,openflights
HIR,POM,1407.798,138.010,,openflights
HKG,BKI,1834.845,169.257,,openflights
HKG,CJU,1751.806,163.181,,openflights
HKG,DLC,1988.612,180.508,,openflights
HKG,DPS,3456.084,287.884,,openflights
HKG,DXB,5919.684,468.148,,openflights
HKG,ILO,1568.604,149.776,,openflights
HKG,KMG,1160.380,119.906,,openflights
HKG,MXP,9357.354,719.684,,openflights
HKG,PNH,1536.091,147.397,,openflights
HKG,POM,5063.531,405.502,,openflights
HKG,TNN,649.547,82.528,,openflights
HKK,CHC,152.365,46.149,,openflights
HKT,AUH,4974.203,398.966,,openflights
HKT,HKG,2296.524,203.038,,openflights
HKT,KWE,2235.942,198.606,,openflights
HKT,SZX,2312.822,204.231,,openflights
HLH,NAY,846.488,96.938,,openflights
HLN,GTF,107.800,42.888,,openflights
HLZ,WLG,387.428,63.348,,openflights
HMA,URJ,254.411,53.615,,openflights
HMO,CJS,525.424,73.446,,openflights
HMO,MXL,560.899,76.041,,openflights
HMO,PHX,491.024,70.929,,openflights
HND,AKJ,931.052,103.126,,openflights
HND,CDG,9706.827,745.256,,openflights
HND,HNL,6191.746,488.055,,openflights
HND,OKJ,545.784,74.935,,openflights
HND,SHA,1776.705,165.003,,openflights
HND,TKS,497.701,71.417,,openflights
HND,UKB,426.893,66.236,,openflights
HNL,APW,4200.086,342.323,,openflights
HNL,DFW,6080.920,479.945,,openflights
HNL,IAH,6272.484,493.962,,openflights
HNL,JHM,135.724,44.931,,openflights
HNL,MKK,87.844,41.428,,openflights
HNL,SJC,3885.852,319.331,,openflights
HNL,SYD,8170.534,632.844,,openflights
HNM,OGG,44.719,38.272,,openflights
HOF,SHJ,606.327,79.365,,openflights
HOG,CUN,1097.242,115.286,,openflights
HOG,FRA,7895.203,612.698,,openflights
HOG,MXP,7998.327,620.243,,openflights
HOI,GMR,840.701,96.515,,openflights
HOU,ECP,916.376,102.052,,openflights
HOU,EWR,2269.033,201.027,,openflights
HOU,GSP,1358.074,134.371,,openflights
HOU,JFK,2296.092,203.007,,openflights
HOU,MAF,708.713,86.857,,openflights
HOU,MEM,779.614,92.045,,openflights
HOU,OAK,2638.378,228.052,,openflights
HOU,OKC,675.106,84.398,,openflights
HOU,SAN,2108.422,189.275,,openflights
HPN,CLT,907.074,101.371,,openflights
HPN,DCA,375.731,62.492,,openflights
HPN,DTW,811.165,94.354,,openflights
HPN,MCO,1565.887,149.577,,openflights
HPN,ORD,1184.896,121.700,,openflights
HRB,CIF,697.891,86.065,,openflights
HRB,CTU,2554.649,221.926,,openflights
HRB,HEK,511.848,72.452,,openflights
HRB,HET,1280.998,128.732,,openflights
HRB,HGH,1784.854,165.599,,openflights
HRB,HLD,625.980,80.803,,openflights
HRB,JXA,387.215,63.333,,openflights
HRB,TNA,1231.472,125.108,,openflights
HRB,WUH,1952.083,177.835,,openflights
HRE,ADD,3109.583,262.530,,openflights
HRE,DUR,1299.054,130.053,,openflights
HRG,DME,3156.511,265.964,,openflights
HRG,DRS,3151.948,265.630,,openflights
HSN,JJN,681.874,84.893,,openflights
HSN,SZX,1175.911,121.042,,openflights
HSV,ATL,242.964,52.778,,openflights
HSV,DTW,893.293,100.363,,openflights
HTA,IKT,608.643,79.535,,openflights
HTS,MYR,614.823,79.987,,openflights
HTY,ECN,285.021,55.855,,openflights
HTY,SAW,787.732,92.639,,openflights
HUH,MOZ,160.944,46.776,,openflights
HUN,KHH,206.447,50.106,,openflights
HUN,TNA,1487.658,143.853,,openflights
HUS,FAI,325.918,58.848,,openflights
HUX,IAH,1582.774,150.813,,openflights
HVG,MEH,66.691,39.880,,openflights
HYD,DMM,3119.877,263.284,,openflights
HYD,JED,4136.559,337.675,,openflights
HYD,MAA,507.214,72.113,,openflights
HYD,MCT,2212.682,196.904,,openflights
HYD,SHJ,2534.384,220.443,,openflights
HYG,KTN,72.477,40.303,,openflights
IAD,AUS,2084.363,187.514,,openflights
IAD,CHS,711.329,87.048,,openflights
IAD,DOH,11127.340,849.196,,openflights
IAD,DTW,616.290,80.094,,openflights
IAD,GSP,617.850,80.209,,openflights
IAD,LNS,164.392,47.029,,openflights
IAD,MIA,1486.163,143.744,,openflights
IAD,MSP,1458.701,141.734,,openflights
IAD,OMA,1586.385,151.077,,openflights
IAD,ORD,945.405,104.176,,openflights
IAD,PUJ,2429.680,212.781,,openflights
IAD,PVD,597.931,78.751,,openflights
IAD,ROA,284.532,55.819,,openflights
IAD,SAV,830.135,95.742,,openflights
IAD,SJU,2533.868,220.405,,openflights
IAH,ACY,2162.883,193.260,,openflights
IAH,AMA,832.853,95.940,,openflights
IAH,AMS,8049.292,623.973,,openflights
IAH,BON,3423.602,285.507,,openflights
IAH,CAE,1410.413,138.201,,openflights
IAH,CDG,8071.346,625.586,,openflights
IAH,DME,9532.441,732.496,,openflights
IAH,FRA,8402.589,649.824,,openflights
IAH,GPT,604.469,79.229,,openflights
IAH,HSV,956.363,104.978,,openflights
IAH,LAX,2215.073,197.079,,openflights
IAH,LBB,736.196,88.868,,openflights
IAH,LCH,204.460,49.960,,openflights
IAH,LEX,1332.706,132.515,,openflights
IAH,LIM,5062.451,405.423,,openflights
IAH,MEX,1231.679,125.123,,openflights
IAH,MIA,1549.406,148.371,,openflights
IAH,MID,1156.073,119.591,,openflights
IAH,MLU,421.330,65.829,,openflights
IAH,MSY,489.535,70.820,,openflights
IAH,ORD,1490.652,144.072,,openflights
IAH,ORF,1930.478,176.254,,openflights
IAH,SAN,2093.150,188.157,,openflights
IAH,SHV,309.402,57.639,,openflights
IAH,SJU,3227.931,271.190,,openflights
IAH,UIO,3800.869,313.112,,openflights
IAH,VSA,1357.235,134.310,,openflights
IAN,ORV,30.885,37.260,,openflights
IAS,BLQ,1295.860,129.819,,openflights
IAS,VIE,833.602,95.995,,openflights
IBZ,AGP,570.911,76.774,,openflights
IBZ,FMO,1553.036,148.637,,openflights
IBZ,GRO,356.611,61.093,,openflights
IBZ,LPL,1639.848,154.989,,openflights
IBZ,NUE,1409.806,138.157,,openflights
IBZ,SEN,1412.989,138.389,,openflights
IBZ,VLC,173.935,47.727,,openflights
IBZ,ZRH,1117.538,116.771,,openflights
ICN,CAN,2005.479,181.742,,openflights
ICN,CGK,5264.323,420.194,,openflights
ICN,CMB,5767.876,457.040,,openflights
ICN,CSX,1607.346,152.611,,openflights
ICN,CTU,2204.208,196.284,,openflights
ICN,DEL,4652.473,375.425,,openflights
ICN,HRB,906.870,101.356,,openflights
ICN,HSG,593.828,78.451,,openflights
ICN,KHH,1755.870,163.478,,openflights
ICN,KHV,1418.056,138.760,,openflights
ICN,KIJ,1114.973,116.583,,openflights
ICN,KMI,771.413,91.445,,openflights
ICN,MAD,9965.197,764.161,,openflights
ICN,NAN,8131.316,629.974,,openflights
ICN,OKJ,729.985,88.414,,openflights
ICN,RGN,3741.677,308.781,,openflights
ICN,TLV,8038.957,623.216,,openflights
ICN,TOY,956.589,104.994,,openflights
ICN,XIY,1625.461,153.936,,openflights
IDA,AZA,1135.518,118.087,,openflights
IDA,DEN,736.004,88.854,,openflights
IEV,FMM,1488.176,143.891,,openflights
IFN,AWZ,331.690,59.270,,openflights
IFN,KWI,539.565,74.480,,openflights
IFN,MED,1494.026,144.319,,openflights
IFO,KBP,475.707,69.808,,openflights
IKA,DOH,1128.699,117.588,,openflights
IKA,DYU,1605.163,152.451,,openflights
IKA,EVN,792.847,93.013,,openflights
IKA,IST,2052.350,185.172,,openflights
IKA,KHI,1927.979,176.072,,openflights
IKA,MSQ,2724.863,234.380,,openflights
IKI,NGS,93.298,41.827,,openflights
IKT,KCK,655.185,82.940,,openflights
IKT,PEK,1643.960,155.290,,openflights
IKT,SVO,4210.944,343.118,,openflights
ILG,TPA,1448.917,141.018,,openflights
ILM,LGA,805.833,93.963,,openflights
ILO,GES,603.168,79.134,,openflights
IMT,RHI,107.069,42.834,,openflights
IND,CLE,419.992,65.731,,openflights
IND,FLL,1620.856,153.599,,openflights
IND,MBJ,2492.404,217.371,,openflights
IND,MCI,723.560,87.943,,openflights
INH,JNB,764.215,90.918,,openflights
IOM,LGW,442.686,67.392,,openflights
IOS,CNF,748.868,89.795,,openflights
IOS,GRU,1236.075,125.444,,openflights
IOS,SDU,999.265,108.117,,openflights
IPL,SAN,151.016,46.050,,openflights
IQQ,SCL,1430.968,139.705,,openflights
IRA,NNB,75.198,40.502,,openflights
ISA,BNE,1571.340,149.976,,openflights
ISA,DRW,1296.964,129.900,,openflights
ISA,TSV,776.405,91.810,,openflights
ISB,CPH,5154.947,412.191,,openflights
ISB,KDU,315.466,58.083,,openflights
ISB,SKT,181.274,48.264,,openflights
ISB,SKZ,756.362,90.344,,openflights
ISG,KIX,1540.339,147.708,,openflights
ISP,BOS,246.575,53.042,,openflights
IST,ACC,4894.566,393.139,,openflights
IST,AGP,2901.277,247.289,,openflights
IST,ARN,2176.002,194.220,,openflights
IST,BHX,2603.564,225.505,,openflights
IST,BKK,7512.181,584.672,,openflights
IST,BLQ,1464.663,142.170,,openflights
IST,CND,343.923,60.165,,openflights
IST,CPH,1977.913,179.725,,openflights
IST,DXB,3028.336,256.586,,openflights
IST,EZS,945.514,104.184,,openflights
IST,GRU,10559.407,807.640,,openflights
IST,GVA,1892.938,173.508,,openflights
IST,HRG,1633.950,154.557,,openflights
IST,IKA,2052.350,185.172,,openflights
IST,JED,2387.531,209.697,,openflights
IST,KGL,4810.551,386.992,,openflights
IST,KSY,1208.050,123.394,,openflights
IST,KUL,8387.160,648.695,,openflights
IST,KVD,1472.661,142.756,,openflights
IST,LAX,11002.305,840.047,,openflights
IST,LTN,2495.070,217.566,,openflights
IST,MED,2117.765,189.958,,openflights
IST,MLE,6063.426,478.665,,openflights
IST,MLX,856.884,97.699,,openflights
IST,MQM,1116.528,116.697,,openflights
IST,NAP,1211.464,123.644,,openflights
IST,NSI,4514.639,365.339,,openflights
IST,PRG,1488.745,143.933,,openflights
IST,SJJ,898.692,100.758,,openflights
IST,SOF,468.745,69.298,,openflights
IST,SYZ,2511.253,218.750,,openflights
IST,TGD,796.015,93.245,,openflights
IST,TZX,924.287,102.631,,openflights
IST,VLC,2472.365,215.905,,openflights
ISU,ARN,3325.956,278.363,,openflights
ITH,DTW,567.291,76.509,,openflights
ITM,ASJ,890.253,100.140,,openflights
ITM,HKD,907.301,101.388,,openflights
ITM,MSJ,839.099,96.398,,openflights
ITM,MYJ,273.119,54.984,,openflights
IXA,CCU,316.554,58.163,,openflights
IXE,AUH,2479.099,216.398,,openflights
IXE,BLR,306.154,57.401,,openflights
IXE,SHJ,2450.751,214.323,,openflights
IXJ,BOM,1524.973,146.583,,openflights
JAN,IAH,563.836,76.256,,openflights
JAX,FLL,514.096,72.617,,openflights
JAX,HOU,1310.466,130.888,,openflights
JAX,IAH,1312.044,131.003,,openflights
JDO,BSB,1345.895,133.480,,openflights
JDZ,CAN,765.585,91.018,,openflights
JDZ,SZX,817.198,94.795,,openflights
JED,AHB,529.156,73.719,,openflights
JED,ATZ,1017.709,109.466,,openflights
JED,CCJ,4084.390,333.858,,openflights
JED,CDG,4427.103,358.934,,openflights
JED,CMN,4747.447,382.374,,openflights
JED,DEL,3879.718,318.882,,openflights
JED,EAM,712.859,87.160,,openflights
JED,ISB,3552.967,294.973,,openflights
JED,JFK,10225.400,783.200,,openflights
JED,KWI,1218.560,124.163,,openflights
JED,LGW,4714.357,379.953,,openflights
JED,LXR,792.503,92.988,,openflights
JED,MAD,4515.802,365.425,,openflights
JED,MUX,3349.365,280.076,,openflights
JED,TBZ,1951.031,177.758,,openflights
JER,DUS,677.454,84.570,,openflights
JER,HUY,502.074,71.737,,openflights
JER,MAN,461.025,68.734,,openflights
JER,NWI,456.046,68.369,,openflights
JER,SEN,333.226,59.382,,openflights
JFK,ATL,1222.093,124.421,,openflights
JFK,BCN,6150.227,485.017,,openflights
JFK,BDA,1226.744,124.762,,openflights
JFK,BNA,1229.761,124.983,,openflights
JFK,BUF,483.697,70.392,,openflights
JFK,BUR,3958.412,324.640,,openflights
JFK,DEN,2609.782,225.960,,openflights
JFK,EZE,8534.825,659.499,,openflights
JFK,IST,8026.797,622.327,,openflights
JFK,JED,10225.400,783.200,,openflights
JFK,LAX,3974.197,325.795,,openflights
JFK,MCO,1521.389,146.321,,openflights
JFK,PLS,2102.661,188.853,,openflights
JFK,SAL,3369.831,281.573,,openflights
JFK,SJC,4124.783,336.813,,openflights
JFK,STI,2380.321,209.170,,openflights
JFK,STL,1432.826,139.841,,openflights
JFK,STT,2618.770,226.617,,openflights
JFK,UVF,3241.269,272.166,,openflights
JFK,VCE,6668.241,522.920,,openflights
JFK,VKO,7500.768,583.837,,openflights
JFK,YVR,3930.387,322.589,,openflights
JFR,UAK,242.493,52.743,,openflights
JGN,XIY,1100.256,115.507,,openflights
JHB,MYY,1183.682,121.611,,openflights
JHB,SBW,926.615,102.801,,openflights
JHG,DLU,411.151,65.084,,openflights
JHG,KMG,412.140,65.157,,openflights
JIB,MGQ,1086.086,114.470,,openflights
JIJ,DIR,120.490,43.816,,openflights
JIK,ATH,212.939,50.581,,openflights
JIU,CAN,720.909,87.749,,openflights
JJN,SHA,761.068,90.688,,openflights
JKH,RHO,275.641,55.169,,openflights
JMK,CGN,2072.284,186.631,,openflights
JMK,LGW,2519.329,219.341,,openflights
JMU,TAO,1442.502,140.549,,openflights
JNB,DOH,6242.533,491.771,,openflights
JNB,GBE,292.805,56.425,,openflights
JNB,GRJ,1040.565,111.139,,openflights
JNB,IST,7496.329,583.512,,openflights
JNB,RCB,477.181,69.916,,openflights
JNB,SYD,11023.823,841.621,,openflights
JNB,WDH,1164.717,120.223,,openflights
JNB,ZRH,8418.989,651.024,,openflights
JNG,HRB,1419.432,138.861,,openflights
JNG,SHA,649.891,82.553,,openflights
JNG,XIY,699.035,86.149,,openflights
JNU,HNH,56.692,39.148,,openflights
JNU,KTN,376.099,62.519,,openflights
JNU,PSG,198.195,49.502,,openflights
JNU,SIT,152.743,46.176,,openflights
JOI,GRU,388.810,63.449,,openflights
JOI,VCP,395.238,63.920,,openflights
JRO,DAR,450.091,67.933,,openflights
JRO,EBB,643.339,82.074,,openflights
JRO,MBA,287.573,56.042,,openflights
JRO,WIL,236.134,52.278,,openflights
JSH,KSJ,76.842,40.623,,openflights
JSH,PVK,627.679,80.928,,openflights
JTC,MII,90.271,41.605,,openflights
JTR,LGW,2610.547,226.016,,openflights
JTR,LHR,2644.469,228.498,,openflights
JUH,CTU,1313.417,131.104,,openflights
KAN,ABV,365.158,61.719,,openflights
KBL,DYU,443.616,67.460,,openflights
KBL,IKA,1645.622,155.411,,openflights
KBL,MZR,299.030,56.880,,openflights
KBP,DME,733.065,88.639,,openflights
KBP,GYD,1846.224,170.090,,openflights
KBP,NCE,1932.910,176.432,,openflights
KBP,ROV,731.368,88.515,,openflights
KBP,SAW,1057.536,112.381,,openflights
KBP,TBS,1448.182,140.965,,openflights
KBR,PEN,243.108,52.788,,openflights
KBV,DMK,670.178,84.037,,openflights
KBV,USM,199.801,49.620,,openflights
KCO,ESB,255.511,53.696,,openflights
KCT,CMB,140.516,45.282,,openflights
KDH,DXB,1238.019,125.587,,openflights
KDM,GAN,132.554,44.699,,openflights
KEF,ALC,3208.067,269.737,,openflights
KEF,BLL,1967.381,178.955,,openflights
KEF,BRS,1817.486,167.987,,openflights
KEF,BRU,2148.114,192.179,,openflights
KEF,CDG,2241.077,198.981,,openflights
KEF,MAN,1653.089,155.958,,openflights
KEJ,SVO,2994.439,254.105,,openflights
KGA,FIH,795.943,93.240,,openflights
KGA,TSH,194.553,49.236,,openflights
KGC,ADL,125.318,44.170,,openflights
KGD,EGO,1171.881,120.747,,openflights
KGF,KZO,803.538,93.795,,openflights
KGI,MEL,2274.293,201.412,,openflights
KGL,JNB,2695.257,232.214,,openflights
KGS,LEJ,2005.050,181.711,,openflights
KGS,LUX,2200.513,196.013,,openflights
KGS,STR,1960.665,178.463,,openflights
KHG,CTU,2716.448,233.764,,openflights
KHH,CTU,1855.028,170.734,,openflights
KHH,KIX,1958.955,178.338,,openflights
KHH,NKG,1029.628,110.339,,openflights
KHH,XMN,314.829,58.036,,openflights
KHI,AUH,1264.706,127.539,,openflights
KHI,CTU,3658.369,302.686,,openflights
KHI,LHE,1021.520,109.745,,openflights
KHI,MED,2768.489,237.572,,openflights
KHN,DMK,2290.982,202.633,,openflights
KHN,HET,1383.286,136.216,,openflights
KHN,NNG,1040.201,111.112,,openflights
KHN,SHE,1576.949,150.387,,openflights
KHN,SJW,1052.863,112.039,,openflights
KHS,MCT,353.053,60.833,,openflights
KHV,BQS,599.767,78.885,,openflights
KHV,DME,6149.923,484.994,,openflights
KHV,JMU,400.004,64.269,,openflights
KHV,OVB,3596.628,298.168,,openflights
KHV,PKC,1704.141,159.693,,openflights
KID,ARN,472.752,69.592,,openflights
KIF,YXL,352.048,60.760,,openflights
KIJ,NGO,401.943,64.410,,openflights
KIJ,PVG,1753.691,163.319,,openflights
KIN,JFK,2540.956,220.924,,openflights
KIN,MIA,945.386,104.175,,openflights
KIN,SDQ,753.980,90.169,,openflights
KIR,FAO,1690.839,158.720,,openflights
KIV,BVA,1996.912,181.115,,openflights
KIV,SGC,3223.324,270.853,,openflights
KIV,VRN,1396.820,137.206,,openflights
KIX,CDG,9625.579,739.311,,openflights
KIX,CGK,5416.749,431.347,,openflights
KIX,CJU,813.140,94.498,,openflights
KIX,CTS,1083.447,114.277,,openflights
KIX,HNL,6613.664,518.927,,openflights
KIX,HRB,1459.473,141.791,,openflights
KIX,ISG,1540.339,147.708,,openflights
KIX,KOJ,512.477,72.498,,openflights
KIX,MFM,2512.777,218.862,,openflights
KIX,NGS,520.960,73.119,,openflights
KIX,OOL,7220.016,563.294,,openflights
KIX,SDJ,654.721,82.906,,openflights
KIX,TNA,1648.781,155.643,,openflights
KJA,DYU,2623.448,226.960,,openflights
KJA,EVN,3884.545,319.235,,openflights
KJA,FRU,1940.143,176.962,,openflights
KJA,IAA,1288.569,129.286,,openflights
KJA,LED,3553.530,295.014,,openflights
KJA,MJZ,1401.501,137.549,,openflights
KJA,OSS,2244.236,199.212,,openflights
KJA,PEK,2504.688,218.270,,openflights
KKC,BKK,379.153,62.743,,openflights
KKE,AKL,209.539,50.332,,openflights
KKN,ALF,251.141,53.376,,openflights
KKN,OSL,1377.027,135.758,,openflights
KLG,ANI,42.559,38.114,,openflights
KLG,BET,116.287,43.509,,openflights
KLG,RSH,58.270,39.264,,openflights
KLV,SVX,3181.749,267.811,,openflights
KLX,ARN,2528.301,219.998,,openflights
KLX,MUC,1505.234,145.139,,openflights
KMG,CKG,630.694,81.148,,openflights
KMG,CMB,3156.151,265.938,,openflights
KMG,DAC,1275.464,128.327,,openflights
KMG,JIQ,761.766,90.739,,openflights
KMG,KHH,1792.606,166.166,,openflights
KMG,KWL,715.604,87.361,,openflights
KMG,MFM,1134.374,118.003,,openflights
KMG,PVG,1965.965,178.851,,openflights
KMG,TCZ,448.063,67.785,,openflights
KMG,TPE,1841.833,169.768,,openflights
KMG,XIY,1180.754,121.397,,openflights
KMG,XNN,1273.260,128.165,,openflights
KMG,ZYI,490.970,70.925,,openflights
KMI,HND,871.758,98.787,,openflights
KNX,BME,729.958,88.412,,openflights
KOI,LSI,137.033,45.027,,openflights
KOI,WRY,43.719,38.199,,openflights
KOV,ALA,1236.815,125.499,,openflights
KOW,ZUH,450.884,67.992,,openflights
KQT,REN,1868.829,171.744,,openflights
KRK,BFS,1825.381,168.564,,openflights
KRK,BRS,1584.239,150.920,,openflights
KRK,EIN,1023.218,109.870,,openflights
KRK,LBA,1521.584,146.335,,openflights
KRK,MAD,2103.159,188.890,,openflights
KRK,RYG,1182.354,121.514,,openflights
KRK,STN,1378.974,135.901,,openflights
KRK,SVO,1343.565,133.310,,openflights
KRR,DME,1156.997,119.658,,openflights
KRR,EGO,652.652,82.755,,openflights
KRR,LED,1745.825,162.743,,openflights
KRR,NMA,2653.271,229.142,,openflights
KRR,PFO,1280.045,128.662,,openflights
KRR,SAW,923.901,102.603,,openflights
KRS,TRD,603.942,79.191,,openflights
KRT,AUH,2504.987,218.292,,openflights
KRT,DXB,2603.233,225.480,,openflights
KRT,EGN,1110.468,116.254,,openflights
KRT,JUB,1196.261,122.531,,openflights
KRT,MED,1244.891,126.090,,openflights
KRT,SHJ,2620.550,226.748,,openflights
KSN,ALA,1477.507,143.110,,openflights
KSQ,DME,2775.066,238.054,,openflights
KSU,ABZ,857.933,97.776,,openflights
KSY,IST,1208.050,123.394,,openflights
KTA,MEL,3292.363,275.905,,openflights
KTM,BDP,296.883,56.723,,openflights
KTM,DHI,482.521,70.306,,openflights
KTM,DXB,2990.546,253.820,,openflights
KTM,IST,5305.379,423.198,,openflights
KTM,PKR,146.419,45.714,,openflights
KTN,KLW,89.378,41.540,,openflights
KTS,OME,103.007,42.537,,openflights
KTS,WAA,81.860,40.990,,openflights
KTW,BCN,1658.603,156.361,,openflights
KTW,FRA,748.165,89.744,,openflights
KTW,HHN,841.966,96.607,,openflights
KTW,KUT,2008.165,181.939,,openflights
KUF,ALA,2262.052,200.516,,openflights
KUF,GOJ,508.108,72.179,,openflights
KUF,LBD,2081.731,187.322,,openflights
KUF,PRG,2470.560,215.773,,openflights
KUL,AOR,409.646,64.974,,openflights
KUL,BLR,2883.615,245.996,,openflights
KUL,BWN,1486.601,143.776,,openflights
KUL,CDG,10441.963,799.046,,openflights
KUL,HGH,3636.607,301.093,,openflights
KUL,JOG,1519.228,146.163,,openflights
KUL,KHI,4444.734,360.224,,openflights
KUL,LGK,455.028,68.295,,openflights
KUL,MCT,5208.994,416.146,,openflights
KUL,MRU,5446.535,433.527,,openflights
KUL,PNH,1037.801,110.937,,openflights
KUL,SIN,297.472,56.766,,openflights
KUL,SOC,1519.707,146.198,,openflights
KUL,SUB,1666.819,156.962,,openflights
KUL,SYD,6584.882,516.821,,openflights
KUL,TAS,5369.438,427.886,,openflights
KUL,UPG,2163.980,193.340,,openflights
KUN,ALC,2616.097,226.422,,openflights
KUN,PFO,2342.684,206.416,,openflights
